id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,dominance,is_excluded,home_excluded,away_excluded,home_elo,away_elo,game_rating_home,game_rating_away,home_waa,away_waa,game_rating_home_scaled,game_rating_away_scaled
401761603,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,36.0,"[0, 14, 14, 8]",0.2709189355373382,1503.0,1499.0,326,Texas State,fbs,Sun Belt,43.0,"[2, 17, 10, 14]",0.7290810644626617,1623.0,1627.0,7.993288344920428,,,0.8797083354107935,False,False,False,1924.851195251694,1693.4592050208153,1135.2892311253734,2483.021169147136,-0.34310027681292765,0.9483274006625075,12.82338344472663,70.0922939181284
401752686,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,True,,3683.0,Kroger Field,96,Kentucky,fbs,SEC,23.0,"[7, 6, 7, 3]",0.1808913499116897,1507.0,1524.0,145,Ole Miss,fbs,SEC,30.0,"[0, 17, 10, 3]",0.8191086500883102,1939.0,1922.0,5.576328550071941,,,0.9086930245665987,False,False,False,1981.453201356459,2596.0524870160943,1987.331634382048,2590.1740539905054,-0.0028852531504282982,0.9621521889650866,49.02905516255503,74.64552056204768
401767089,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,3791.0,Kibbie Dome,70,Idaho,fcs,Big Sky,37.0,"[3, 20, 0, 14]",0.842034637928009,,,2900,St. Thomas (MN),fcs,Pioneer,30.0,"[7, 6, 3, 14]",0.1579653620719909,,,14.5935564276272,,,0.7299512478136531,False,False,False,1215.5637600605899,1182.2235281554536,1424.232203085296,973.5550851307472,0.09167100563028463,-0.763725566071697,25.101380816652274,5.950845912482756
401760367,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,31.0,"[7, 10, 7, 7]",0.985328495502472,1386.0,1386.0,2460,Northern Iowa,fcs,MVFC,7.0,"[0, 7, 0, 0]",0.014671504497528,,,8.168879135472618,,,0.942967387274801,False,False,False,1447.6458124467415,1104.395146229357,1636.704042769148,915.3369159069504,0.06057323820340044,-0.4594002957894516,34.12990527444175,3.4769925985241623
401756883,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,3876.0,Peden Stadium,195,Ohio,fbs,Mid-American,17.0,"[3, 14, 0, 0]",0.8477234244346619,1619.0,1620.0,277,West Virginia,fbs,Big 12,10.0,"[7, 0, 3, 0]",0.1522765755653381,1470.0,1469.0,5.200094461188878,,,0.9122953331226025,False,False,False,1759.8136854403208,1745.6981628722522,2200.4830667423503,1305.028781570223,0.721159467083994,-0.12349520130035954,58.08645741944389,20.036093067450274
401752820,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,42.0,"[0, 14, 14, 14]",0.969450056552887,1573.0,1619.0,2393,Middle Tennessee,fbs,Conference USA,10.0,"[3, 7, 0, 0]",0.030549943447113,1228.0,1182.0,8.256093668394996,,,0.9668552282533553,False,False,False,1967.2912336275115,1284.2564709078945,1912.9714148441813,1338.5762896912247,0.153676534271733,-0.04093094686239505,45.86928085183611,21.461620789237
401752684,2025,2,regular,2025-09-06 20:15:00+00:00,False,True,False,False,,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,16.0,"[3, 6, 0, 7]",0.586835503578186,1678.0,1668.0,58,South Florida,fbs,American Athletic,18.0,"[0, 6, 9, 3]",0.4131644964218139,1554.0,1564.0,6.071843438438032,,,0.893711535164486,False,False,False,2041.7191665206449,2339.1925205218695,1758.2334435943835,2622.6782434481306,-0.012534603095461153,0.9729466465192638,39.294030408971416,76.02671474728868
401760365,2025,2,regular,2025-09-06 21:00:00+00:00,False,True,False,False,,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,20.0,"[0, 13, 0, 7]",0.394497275352478,1249.0,1249.0,16,Sacramento State,fcs,Big Sky,17.0,"[7, 10, 0, 0]",0.605502724647522,,,7.843347356319783,,,0.8718659276764188,False,False,False,1418.572878678957,1526.1376304753483,1911.353673696873,1033.3568354574322,0.4222187514150547,-0.5011500247674081,45.80053849267654,8.491990029493618
401761602,2025,2,regular,2025-09-06 21:00:00+00:00,False,True,False,False,,3815.0,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,38.0,"[14, 3, 7, 14]",0.9858771562576294,1089.0,1089.0,2296,Jackson State,fcs,SWAC,20.0,"[3, 7, 0, 10]",0.0141228437423706,,,4.4706589557839225,,,0.9531700269227958,False,False,False,1647.5448351650382,1153.6234110422918,1721.08186736175,1080.08637884558,0.0788528739905675,-0.21190702954355609,37.71535572360673,10.477659405769513
401752682,2025,2,regular,2025-09-06 21:00:00+00:00,False,True,True,False,,3983.0,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,56.0,"[28, 7, 14, 7]",0.998382568359375,1574.0,1674.0,2032,Arkansas State,fbs,Sun Belt,14.0,"[7, 7, 0, 0]",0.001617431640625,1344.0,1244.0,4.1021128537182205,,,0.9931903330957845,False,False,False,1785.7508086537953,1558.6093848282576,2545.178546161189,799.1816473208638,0.5835546193201301,-0.16179753850828663,72.73353522068616,1.0
401767112,2025,2,regular,2025-09-06 21:00:00+00:00,False,True,False,False,,2023.0,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,38.0,"[14, 17, 0, 7]",0.73781818151474,,,3101,Utah Tech,fcs,UAC,31.0,"[7, 3, 7, 14]",0.26218181848526,,,4.896754710922734,,,0.9150442903002843,False,False,False,1436.1253928755339,942.6120674898198,1403.1785667792888,975.5588935860643,0.024777855778375213,-0.475908597743164,24.20675275395452,6.035993354489541
401767189,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,True,,3998.0,Zable Stadium,2729,William & Mary,fcs,CAA,28.0,"[0, 7, 14, 7]",0.6234294772148132,,,311,Maine,fcs,CAA,27.0,"[7, 10, 7, 3]",0.3765705227851867,,,6.843177839559491,,,0.8840448110924092,False,False,False,1179.674176169226,991.0952920580827,1394.7877073241768,775.9817609031315,0.03249535506637591,-0.7989607382730428,23.85020159910466,1.0
401757228,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3775.0,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,20.0,"[0, 17, 3, 0]",0.0884150564670562,1519.0,1508.0,2623,Missouri State,fbs,Conference USA,21.0,"[0, 7, 7, 7]",0.9115849435329436,1335.0,1346.0,7.466062922611336,,,0.8756693971201562,False,False,False,1586.8437025359437,1677.5833289644822,1125.52402687109,2138.9030046293356,-0.36398262874804255,0.7239308740537264,12.408432524283274,55.46974784641616
401767257,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,150.0,Jack Coffey Field,2230,Fordham,fcs,Patriot,28.0,"[14, 7, 7, 0]",0.0138504486531019,,,2405,Monmouth,fcs,CAA,49.0,"[21, 13, 0, 15]",0.986149551346898,,,13.561051769705925,,,0.8525545694157315,False,False,False,564.4170478907312,1302.6207076229464,782.3368301751594,1084.7009253385181,-0.8320657070265867,0.007235339779878891,1.0,10.673744430190117
401754530,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3831.0,California Memorial Stadium,25,California,fbs,ACC,35.0,"[3, 8, 14, 10]",0.9959644079208374,1564.0,1564.0,2640,Texas Southern,fcs,SWAC,3.0,"[0, 0, 0, 3]",0.0040355920791625,,,4.6396748926369975,,,0.9816262094333726,False,False,False,1877.6804404733346,1023.0510689509431,1755.5522584654386,1145.17925095884,0.03880340991954012,-0.0667178232817375,39.18009933204113,13.243638129240768
401762459,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,56.0,"[14, 21, 14, 7]",0.9879902005195618,1429.0,1429.0,2097,Campbell,fcs,CAA,3.0,"[0, 3, 0, 0]",0.0120097994804382,,,2.864519137775231,,,0.9982162675600125,True,True,False,2104.1421018977085,691.9950320313914,1811.1932264667794,984.9439074623203,0.00596785150542245,-0.019042541757175964,41.544440136934,6.434788919325568
401767266,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3688.0,Wildcat Stadium,160,New Hampshire,fcs,CAA,19.0,"[7, 3, 3, 6]",0.7423197627067566,,,107,Holy Cross,fcs,Patriot,16.0,"[9, 0, 0, 7]",0.2576802372932434,,,13.227034335825344,,,0.7557020464273468,False,False,False,1288.2085958738726,906.479919570676,1168.46431325177,1026.2242021927786,0.020218960673420994,-0.6802752970916294,14.23308574133695,8.188904434836992
401767593,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3737.0,Gibbs Stadium,2747,Wofford,fcs,Southern,10.0,"[7, 0, 3, 0]",0.0,,,257,Richmond,fcs,Patriot,14.0,"[7, 0, 0, 7]",1.0,,,5.821420225191183,,,0.8988635288920176,False,False,False,1109.8247923688448,1067.8815951720956,477.8192114492583,1699.8871760916822,-0.9503393175864762,0.1440690560070288,1.0,36.81473383982282
401756887,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,587.0,Rice-Eccles Stadium,254,Utah,fbs,Big 12,63.0,"[14, 21, 21, 7]",0.9827632308006288,1638.0,1638.0,13,Cal Poly,fcs,Big Sky,9.0,"[3, 3, 0, 3]",0.0172367691993713,,,3.065962949677993,,,0.9983376791480276,False,False,False,2524.102235182376,1256.8583303982564,2376.0565248336443,1404.9040407469877,0.13426446021882876,-0.0017275216863955984,65.54706614234374,24.280072982846168
401761599,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3918.0,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,54.0,"[9, 7, 28, 10]",0.9922709465026855,1470.0,1470.0,2428,North Carolina Central,fcs,MEAC,6.0,"[0, 3, 3, 0]",0.0077290534973144,,,3.923564323456546,,,0.9963839108807195,True,True,False,2050.4833756036032,1064.1062498211695,2080.2802233492084,1034.3094020755645,0.04864500210060074,-0.025756628761217565,52.978701431235635,8.532467257074828
401767149,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3894.0,Rhodes Stadium,2210,Elon,fcs,CAA,55.0,"[10, 31, 7, 7]",0.9919167160987854,,,2166,Davidson,fcs,Pioneer,7.0,"[0, 0, 7, 0]",0.0080832839012146,,,3.0883046537426093,,,0.9968728937539431,False,False,False,1068.2123278193008,281.39593457688625,1322.851047619552,26.757214776634783,0.0005645138477777811,-0.8830295742139843,20.793411143855238,1.0
401762460,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,False,,3715.0,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,56.0,"[22, 17, 0, 17]",0.977178156375885,1237.0,1237.0,50,Florida A&M,fcs,SWAC,14.0,"[0, 0, 7, 7]",0.0228218436241149,,,3.054075854019231,,,0.9943133067200269,False,False,False,1581.9152864222135,625.9357643614054,1563.2811964813727,644.5698543022462,0.004087807705337454,-0.2817749260666054,31.009962582478142,1.0
401767317,2025,2,regular,2025-09-06 22:00:00+00:00,False,True,False,True,,3788.0,Kenneth P. LaValle Stadium,2619,Stony Brook,fcs,CAA,17.0,"[10, 0, 0, 7]",0.0893202498555183,,,227,Rhode Island,fcs,CAA,31.0,"[0, 24, 0, 7]",0.9106797501444815,,,10.498272822878102,,,0.8695589654527726,False,False,False,1110.1190409406847,1418.475205620265,875.3172317048403,1653.2770148561092,-0.7177699353012812,0.14427805360968604,1.7764439604110516,34.8341373460802
401767359,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,True,,3599.0,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,7.0,"[0, 0, 7, 0]",0.1579327583312988,,,2011,Alabama State,fcs,SWAC,30.0,"[3, 3, 17, 7]",0.8420672416687012,,,10.909448854764582,,,0.9086358261875905,False,False,False,533.3619962248713,1457.1357805511418,848.5289236220397,1141.9688531539737,-0.6705952170709518,0.006058093811560972,1.0,13.107219321253803
401767127,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3605.0,Alerus Center,155,North Dakota,fcs,MVFC,50.0,"[22, 14, 7, 7]",0.993629515171051,,,2502,Portland State,fcs,Big Sky,20.0,"[6, 0, 7, 7]",0.0063704848289489,,,2.4450290060070885,,,0.9848893487957,False,False,False,1699.3471061315815,902.8550348587831,1669.6082821152986,932.5938588750661,0.0198097038817987,-0.16635740248972808,35.52809870159763,4.210288511460865
401761598,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,4246.0,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,16.0,"[9, 7, 0, 0]",0.1624457240104675,1230.0,1213.0,235,Memphis,fbs,American Athletic,38.0,"[7, 10, 14, 7]",0.8375542759895325,1604.0,1621.0,11.630263530136874,,,0.89292934085154,False,False,False,1225.684394419795,2038.574856635344,1458.9612851157458,1805.2979659393932,-0.06684754517944592,0.24694818894521564,26.577116928200248,41.29393398074999
401752691,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,38.0,"[0, 17, 21, 0]",0.6999583840370178,1729.0,1729.0,2569,South Carolina State,fcs,MEAC,10.0,"[3, 0, 0, 7]",0.3000416159629822,,,4.217151204005949,,,0.9765751515943604,False,False,False,2012.1341008462457,1293.330446450713,1983.1970625278277,1322.267484769131,0.1605936485485342,-0.031915952456780514,48.853365606876224,20.768613921430266
401754641,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,45.0,"[14, 14, 7, 10]",0.9784430861473083,1752.0,1752.0,2065,Bethune-Cookman,fcs,SWAC,3.0,"[0, 3, 0, 0]",0.0215569138526916,,,2.696307152207372,,,0.9946535237690016,True,True,False,2557.0873728923275,906.8966687454644,1854.9885991486956,1608.9954424890927,0.02026653999600958,-0.0014291915232563445,43.40542836946888,32.9524891251213
401756886,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3652.0,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,68.0,"[28, 12, 14, 14]",0.9864861965179444,1550.0,1550.0,2448,North Carolina A&T,fcs,CAA,7.0,"[0, 0, 0, 7]",0.0135138034820556,,,2.799409667852697,,,0.9992504499090299,False,False,False,1767.9549169399313,469.1331178184573,1588.3313122538452,648.756722504543,0.0016616538001167358,-0.11851122609541458,32.074412267945874,1.0
401761601,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,6526.0,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,31.0,"[14, 0, 0, 17]",0.3140738010406494,1555.0,1557.0,2655,Tulane,fbs,American Athletic,33.0,"[14, 10, 3, 6]",0.6859261989593506,1644.0,1642.0,5.102549534733624,,,0.9038318723558418,False,False,False,1416.2401336587557,2271.695571874616,1672.4285979979793,2015.507107535392,-0.018377049127143504,0.4954930053347265,35.64794183451991,50.22631004985335
401754527,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,3.0,"[0, 3, 0, 0]",0.0,1221.0,1200.0,153,North Carolina,fbs,ACC,20.0,"[10, 7, 0, 3]",1.0,1417.0,1438.0,3.333886477580821,,,0.9572324940306387,False,False,False,1269.4424429281569,1630.1059633902098,885.2665654764766,2014.2818408418902,-0.4292729654945546,0.2966996062742877,2.199219060535323,50.17424503113814
401757232,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,45.0,"[21, 10, 14, 0]",0.9942803382873536,1445.0,1505.0,98,Western Kentucky,fbs,Conference USA,21.0,"[7, 0, 0, 14]",0.0057196617126464,1450.0,1390.0,3.1943613678729137,,,0.9733733652516798,False,False,False,1864.4277806420566,1735.0798924627227,2402.4090841400557,1197.0985889647236,0.7087036986735678,-0.07162796246168125,66.6668603069601,15.449836436347464
401760364,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,5388.0,Canvas Stadium,36,Colorado State,fbs,Mountain West,21.0,"[0, 0, 14, 7]",0.9243268370628356,1357.0,1357.0,2458,Northern Colorado,fcs,Big Sky,17.0,"[7, 3, 7, 0]",0.0756731629371643,,,6.653801193242797,,,0.8894053586102334,False,False,False,1364.7621002802787,1092.3737296131744,1504.7821519608838,952.3536779325693,0.056753114749675926,-0.5779490921956073,28.524174089299812,5.049938650075076
401756882,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3636.0,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,21.0,"[3, 10, 8, 0]",0.4905949831008911,1666.0,1658.0,349,Army,fbs,American Athletic,24.0,"[0, 7, 7, 10]",0.5094050168991089,1607.0,1615.0,4.812631689492559,,,0.9073836478622516,False,False,False,2053.10912694878,1911.3949619191696,1305.2668076425662,2659.2372812253843,-0.12965104187589013,0.9746199497674286,20.046207462934117,77.58021081159686
401767437,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3744.0,Hancock Stadium,2287,Illinois State,fcs,MVFC,41.0,"[3, 14, 10, 14]",0.9883196353912354,,,2413,Morehead State,fcs,Pioneer,13.0,"[6, 0, 0, 7]",0.0116803646087646,,,4.399038231813948,,,0.9758860852375132,False,False,False,1705.953357550017,732.45192657433,1417.2215982682515,1021.1836858560945,0.0075210954231017535,-0.1611501876946058,24.803480553027857,7.974718756897954
401756884,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3895.0,Rice Stadium,242,Rice,fbs,American Athletic,9.0,"[0, 3, 0, 6]",0.1499600708484649,1337.0,1271.0,248,Houston,fbs,Big 12,35.0,"[0, 7, 7, 21]",0.850039929151535,1375.0,1441.0,5.868186786577186,,,0.9649326377929073,False,False,False,1588.491037880232,2193.633045102324,1413.6272173514467,2368.496865631109,-0.028505440856419345,0.7258220335593148,24.65074522553095,65.22583501776647
401767328,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3762.0,Hughes Stadium,2415,Morgan State,fcs,MEAC,22.0,"[3, 13, 0, 6]",0.8371431827545166,,,119,Towson,fcs,CAA,27.0,"[7, 14, 0, 6]",0.1628568172454834,,,4.862942836561169,,,0.9102193416597139,False,False,False,575.7720454074828,1045.5256961931098,433.7375143446461,1187.5602272559468,-0.9560726375641265,0.007720300804270441,1.0,15.044524691962549
401767216,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,7003.0,Houck Field,2546,Southeast Missouri State,fcs,Big South-OVC,30.0,"[0, 13, 10, 7]",0.9473517537117004,,,2453,North Alabama,fcs,UAC,21.0,"[7, 0, 0, 14]",0.0526482462882995,,,10.614062135275928,,,0.8428719861828553,False,False,False,977.307534360256,867.166931223302,1214.2355493602997,630.2389162232582,0.016190429467125678,-0.9272185117791824,16.17803395322239,1.0
401762795,2025,2,regular,2025-09-06 23:00:00+00:00,False,True,False,False,,3912.0,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,23.0,"[3, 7, 0, 13]",0.0128396525979042,1241.0,1241.0,2341,Long Island University,fcs,NEC,28.0,"[7, 7, 0, 14]",0.9871603474020958,,,10.841158200364871,,,0.822149859339964,False,False,False,1308.4047695689057,990.3444570408067,505.5045046459607,1793.2447219637518,-0.9676402566539447,0.34552266320115654,1.0,40.78175783452889
401752814,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,477.0,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,59.0,"[21, 10, 14, 14]",0.9896509051322936,1841.0,1895.0,290,Georgia Southern,fbs,Sun Belt,20.0,"[6, 7, 7, 0]",0.0103490948677062,1382.0,1328.0,4.561627952727972,,,0.9901909529405231,False,False,False,2489.994223087636,1603.5192852304915,2445.7984562110023,1647.7150521071253,0.5328956199468549,-0.00210150683560919,68.5105964346915,34.59779394741035
401752819,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,34.0,"[14, 10, 3, 7]",0.965205192565918,1287.0,1287.0,79,Southern Illinois,fcs,MVFC,17.0,"[14, 0, 0, 3]",0.034794807434082,,,4.482463605104785,,,0.950309027272463,False,False,False,1748.8829265412328,1580.7966092593274,2137.698981435645,1191.9805543649154,0.5002426469799184,-0.13046910909944157,55.41858552359654,15.23235678996733
401752683,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,42.0,"[14, 7, 7, 14]",0.9814049601554872,1609.0,1661.0,2050,Ball State,fbs,Mid-American,3.0,"[0, 0, 3, 0]",0.0185950398445129,1138.0,1086.0,3.1998303337378187,,,0.9922206647558209,False,False,False,2075.497905530229,1280.8141517399117,2163.5441321409335,1192.767925129208,0.15111696758229942,-0.022379759673501694,56.516818473455494,15.265814382339762
401752687,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3958.0,Tiger Stadium (LA),99,LSU,fbs,SEC,23.0,"[7, 3, 7, 6]",0.9527506232261658,1730.0,1735.0,2348,Louisiana Tech,fbs,Conference USA,7.0,"[0, 0, 0, 7]",0.0472493767738342,1397.0,1392.0,3.61155797671467,,,0.9529526140271577,False,False,False,2254.6367572861486,1750.37062370653,2317.0051058328454,1688.002275159834,0.7265358081270339,-0.00809668875190075,63.037805708070735,36.30971106173957
401752810,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,68.0,"[9, 24, 21, 14]",0.993889331817627,1522.0,1699.0,2006,Akron,fbs,Mid-American,0.0,"[0, 0, 0, 0]",0.006110668182373,1235.0,1058.0,3.0183376559001367,,,0.9996352360059579,False,False,False,2068.0123651382414,1305.8654721972607,2425.063666632649,948.8141707028533,0.17056047771467486,-0.023342185409211957,67.629517063826,4.899535059464839
401752816,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3936.0,Spartan Stadium,127,Michigan State,fbs,Big Ten,42.0,"[7, 7, 10, 3, 7, 8]",0.0640651732683181,1403.0,1405.0,103,Boston College,fbs,ACC,40.0,"[0, 21, 3, 3, 7, 6]",0.9359348267316818,1508.0,1506.0,12.584589323403993,,,0.7718860369106892,False,False,False,1844.4045249924623,1528.2781425000835,1803.7637080692368,1568.918959423309,0.4252274955610942,-0.07968138796641881,41.228739060209584,31.249526943968245
401761597,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3654.0,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,13.0,"[0, 3, 0, 10]",1.0,1266.0,1266.0,2127,Charleston Southern,fcs,Big South-OVC,0.0,"[0, 0, 0, 0]",0.0,,,4.838209441976197,,,0.9353599647263301,False,False,False,1515.2957312854626,1095.0099400729948,1604.8860064736805,1005.4196648847766,0.057570964576505235,-0.3653584582583669,32.77786766174019,7.30486128729434
401752695,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,20.0,"[10, 10, 0, 0]",0.0259151346981525,1575.0,1502.0,238,Vanderbilt,fbs,SEC,44.0,"[0, 10, 13, 21]",0.9740848653018476,1497.0,1570.0,5.012196213185042,,,0.9649369943330369,False,False,False,1726.6222497478195,2515.2381064618435,1735.2103106488212,2506.650045560842,-0.004586467039394982,0.8542927693242539,38.31571290956424,71.09635115662486
401752690,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,24.0,"[7, 7, 7, 3]",0.8956694006919861,1650.0,1679.0,130,Michigan,fbs,Big Ten,13.0,"[0, 0, 13, 0]",0.1043305993080139,1771.0,1742.0,4.288925346237761,,,0.932906850317067,False,False,False,2568.5207878775063,2426.4463822577154,2929.631479383952,2065.33569075127,0.9923769160942565,-0.0013382782878122424,89.07001875485881,52.34366632130536
401752688,2025,2,regular,2025-09-06 23:30:00+00:00,False,True,False,False,,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,24.0,"[10, 7, 0, 7]",0.8720696568489075,1424.0,1436.0,9,Arizona State,fbs,Big 12,20.0,"[0, 3, 7, 10]",0.1279303431510925,1700.0,1688.0,5.4906623759619935,,,0.9022888786819723,False,False,False,1986.6355089402812,2196.7904958509343,2631.8954836739404,1551.5305211172747,0.9719936074862727,-0.036776328698025655,76.41838113910732,30.51064342527518
401752681,2025,2,regular,2025-09-06 23:45:00+00:00,False,True,False,False,,3657.0,Bryant-Denny Stadium,333,Alabama,fbs,SEC,73.0,"[21, 21, 10, 21]",0.9963486790657043,1755.0,1920.0,2433,UL Monroe,fbs,Sun Belt,0.0,"[0, 0, 0, 0]",0.0036513209342956,1281.0,1116.0,2.6501214200961605,,,0.9998018048579934,True,True,False,2536.6141215375765,1217.524560438226,2336.722754873614,1417.4159271021883,0.11005382463524549,-0.001607666386577459,63.87566392438578,24.811738130279803
401767238,2025,2,regular,2025-09-07 00:00:00+00:00,False,True,False,False,,5440.0,Wildcat Stadium (TX),2000,Abilene Christian,fcs,UAC,28.0,"[0, 21, 7, 0]",0.9236106276512146,,,2617,Stephen F. Austin,fcs,Southland,20.0,"[14, 0, 0, 6]",0.0763893723487854,,,4.731689201091236,,,0.9195090581195704,False,False,False,1607.4955321214288,1703.8155485841505,2174.1648103216485,1137.1462703839306,0.6702076835628741,-0.25295267763854257,56.9681208806619,12.902294251871272
401752823,2025,2,regular,2025-09-07 00:00:00+00:00,False,True,False,False,,6501.0,Allegiant Stadium,2439,UNLV,fbs,Mountain West,30.0,"[10, 13, 0, 7]",0.6303977370262146,1633.0,1630.0,26,UCLA,fbs,Big Ten,23.0,"[0, 3, 10, 10]",0.3696022629737854,1404.0,1407.0,3.947830159835128,,,0.9228129639688368,False,False,False,1992.8899767286318,1812.2767742712153,2290.205844274158,1514.9609067256888,0.7914152774444722,-0.03552199777733901,61.899029911742495,28.95669793095631
401761600,2025,2,regular,2025-09-07 00:00:00+00:00,False,True,False,False,,3666.0,Cajun Field,309,Louisiana,fbs,Sun Belt,34.0,"[7, 10, 0, 17]",0.9940784573554992,1465.0,1465.0,2377,McNeese,fcs,Southland,10.0,"[7, 0, 3, 0]",0.0059215426445007,,,4.59242758315518,,,0.9671156725594341,False,False,False,1563.1904862211272,1038.8654558469582,1668.9738288203584,933.082113247727,0.042345054229301904,-0.3040923003718331,35.501139001435874,4.231035809322787
401757229,2025,2,regular,2025-09-07 01:00:00+00:00,False,True,False,False,,3601.0,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,21.0,"[3, 0, 7, 11]",0.8840934038162231,1246.0,1244.0,202,Tulsa,fbs,American Athletic,14.0,"[0, 0, 7, 7]",0.1159065961837768,1041.0,1043.0,11.781728585430375,,,0.8082328494768832,False,False,False,1333.312390988791,1572.108013804477,1881.272068767828,1024.1483360254401,0.48774121020257855,-0.6213774543269907,44.5222867194742,8.100695058522462
